source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugy4gcAhIVrEtIXQb_l4AaABAg.9lxKQlaDdv_9m78A1FqsdQ,comment,gzHLv6rLSpQ,Ugy4gcAhIVrEtIXQb_l4AaABAg,True,@QL2004,"@ohohoh8115 也有比亚迪车主报警有其它车厂出钱请他烧车。电车燃烧的概率不到油车的1/10，而比亚迪的电池是行业里最安全的。没有什么是绝对安全的。but i guess it is pointless to reason with haters, just as u can never wake up someone who pretends to be asleep.",0,True
UgyvpQRWsvaLj0pj0Vd4AaABAg,comment,gzHLv6rLSpQ,,False,@atronenglish,Maybe your camera quality should be improved.,1,True
UgzrQyEMSCIQOTNxZaB4AaABAg,comment,gzHLv6rLSpQ,,False,@ArrowsRealm,"The first thing I had to think of when starting this video, was how much this resemblances to a Citroën or Peugot. Or am I the only one here? ",0,True
UgzrQyEMSCIQOTNxZaB4AaABAg.9lx-gj-vJ5s9m6SCJ_CAWP,comment,gzHLv6rLSpQ,UgzrQyEMSCIQOTNxZaB4AaABAg,True,@QL2004,u are the only one.,0,True
UgzrQyEMSCIQOTNxZaB4AaABAg.9lx-gj-vJ5s9m6pzli0A8G,comment,gzHLv6rLSpQ,UgzrQyEMSCIQOTNxZaB4AaABAg,True,@ArrowsRealm,@QL2004 ,0,True
UgzHuIg2iLBbVuDxHJJ4AaABAg,comment,gzHLv6rLSpQ,,False,@pauljack8426,5:39,0,True
UgzPLwbaPkHp3QdjAdR4AaABAg,comment,gzHLv6rLSpQ,,False,@pauljack8426,5：39,0,True
UgyzbKqyqxF9qXWZs7R4AaABAg,comment,gzHLv6rLSpQ,,False,@msroseydaniel777,⭐,0,True
UgxDTJQTWnjEFbjYCQN4AaABAg,comment,gzHLv6rLSpQ,,False,@smetchaupeter516,"This is not even the good car from China and even BYD.... There are far better EVs from China... The Chinese owns the EV world!
That main screen has been around for quite some years .
Hongqi is one of them...they produce the President's car.
Chinese EVs already has a big presence in Eu and Latin America...
US? Oh their media and politicians do not like fair competition and so Americans have no choice but is asked to hate anything Chinese.",2,True
UgxDTJQTWnjEFbjYCQN4AaABAg.9lwMRtl06xR9m6SmLgqfXc,comment,gzHLv6rLSpQ,UgxDTJQTWnjEFbjYCQN4AaABAg,True,@QL2004,"this is by far the best selling c class sedan in china. its sales is more than   et7 et5 p7 mercedes bmw vw combined. if one wants proper german luxury in an sedan, this is the number 1 pick. et7 is a REMOTE second. model S, at twice the price, is not competitive at all.",0,True
UgzVP753XhS_LzW4Lmh4AaABAg,comment,gzHLv6rLSpQ,,False,@SkankHuntForty2,"Looks like a Camry, Accord, and Mustang all in one.",1,True
UgyMrS23saNmODyvK1t4AaABAg,comment,gzHLv6rLSpQ,,False,@tukangjalanjalan5758,i love BYD's Electric Busses.. Cant wait to see Han EV roaming out on Indonesia's roads,113,True
UgyMrS23saNmODyvK1t4AaABAg.9lw5dBQNu3S9pV2YVahK4P,comment,gzHLv6rLSpQ,UgyMrS23saNmODyvK1t4AaABAg,True,@yimingli5666,"i heard BYD sells ATTO3 model in many Southeast Asia countries, don't know if you can see them in the market or not?",2,True
UgyMrS23saNmODyvK1t4AaABAg.9lw5dBQNu3S9sk4YZSZxjq,comment,gzHLv6rLSpQ,UgyMrS23saNmODyvK1t4AaABAg,True,@tukangjalanjalan5758,@gobejamaah i never saw any,0,True
UgxzI-IAP-XEPyUvuDV4AaABAg,comment,gzHLv6rLSpQ,,False,@integritypriority4472,"What would happen if the west stopped the east from stealing intellectual property ... or better yet, what would happen if we stopped giving them ALL of our intellectual property????",2,True
UgxDGODon8QKhIOLDNp4AaABAg,comment,gzHLv6rLSpQ,,False,@BasedOnLiberty,Nobody with money is going to be seen in a Chinese car. This brand might sell low end market cars with a western brand logo redesign,2,True
Ugws_-H4C5RBoxrHPXR4AaABAg,comment,gzHLv6rLSpQ,,False,@passby8070,Thats one good looking car! looks quite premium tbh. Don't look too out of place  next to Mercs and BMWs,10,True
