source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
UgzuWTv2MtnKGuYUlPN4AaABAg,comment,tezLYZHWkK4,,False,@汪光奥,Someone really like licking Tesla's ass.,0,True
Ugw_KDyu1VNRBufVohd4AaABAg,comment,tezLYZHWkK4,,False,@timothysullivan7433,Bottom line dont buy products from communist china,0,True
Ugw_KDyu1VNRBufVohd4AaABAg.9ztnR8RGNHO9zu0J04kj90,comment,tezLYZHWkK4,Ugw_KDyu1VNRBufVohd4AaABAg,True,@JonySmith-bb4gx,"Why ? 

It's 2024 . Being communist is better than being capitalist now.",1,True
Ugwvd6l0xvbf0vr0aBl4AaABAg,comment,tezLYZHWkK4,,False,@DEPARTMENTOFREDUNDANCYDEPT,I would not take either one of these if you offered them to me for FREE!,0,True
UgwO6moBWu1zVGUCdFF4AaABAg,comment,tezLYZHWkK4,,False,@RWBHere,"11:47 A Tesla would be much more desirable if there were Superchargers in more parts of Britain. Look at the large areas with no, or very few, Superchargers.",0,True
UgzDDyFmfd_r_2aPjFl4AaABAg,comment,tezLYZHWkK4,,False,@franzgamerz6358,China battery is dangerous it explode,0,True
UgzDDyFmfd_r_2aPjFl4AaABAg.9ztlyl-4FCR9zu0O30YMe-,comment,tezLYZHWkK4,UgzDDyFmfd_r_2aPjFl4AaABAg,True,@JonySmith-bb4gx,"Both have byd batteries 😂😂😂

U lost in 5 seconds",1,True
UgzDDyFmfd_r_2aPjFl4AaABAg.9ztlyl-4FCR9zuctFT7qt7,comment,tezLYZHWkK4,UgzDDyFmfd_r_2aPjFl4AaABAg,True,@franzgamerz6358,@JonySmith-bb4gx thats why tesla is failing when they used China made battery.,0,True
UgwWLOj9RTkojIYn49B4AaABAg,comment,tezLYZHWkK4,,False,@MaseraIlluminare,Whaaat??? that is the revision of model 3??? Ughh the headlights now are uglyy... how ironic that Tesla rarely changed the main characteristics of their good design,0,True
UgxXv7V_GbUMogc6-dR4AaABAg,comment,tezLYZHWkK4,,False,@havencat9337,BYD looks better and love the interior more. The speed its not all for me... the price should also count more soon with the Hungary plant.,11,True
Ugye3BV_yeK3fs5shT54AaABAg,comment,tezLYZHWkK4,,False,@alexandremegas,"I’d never buy a Chinese car, no matter the price range. Granted, I’d never buy a Tesla either 😂",1,True
Ugye3BV_yeK3fs5shT54AaABAg.9zteiZ7fR8G9zu0UaAhKbe,comment,tezLYZHWkK4,Ugye3BV_yeK3fs5shT54AaABAg,True,@JonySmith-bb4gx,"So it's Tesla

But the other is Chinese car ? Not byd ? 

Funny how byd is Chinese
Not Tesla isn't American ?",1,True
Ugz88dzzJpqSes9SGOl4AaABAg,comment,tezLYZHWkK4,,False,@Happiness.789,That Tesla model may have been made in giga Shanghai.. which means it's basically made in China.,0,True
UgxdLtptBH55Uc-zUkV4AaABAg,comment,tezLYZHWkK4,,False,@erikphilips,"I'm not a fan of Tesla, but if I had to choose today, I prefer being a live then being roasted by a battery.  A simple search for BYD and Fire will get you a long way.",0,True
UgxdLtptBH55Uc-zUkV4AaABAg.9ztcd2nddlX9zu0XzxjRRy,comment,tezLYZHWkK4,UgxdLtptBH55Uc-zUkV4AaABAg,True,@JonySmith-bb4gx,"Both have same battery from byd 

So u lost",1,True
UgxdLtptBH55Uc-zUkV4AaABAg.9ztcd2nddlX9zu0_BpRc9M,comment,tezLYZHWkK4,UgxdLtptBH55Uc-zUkV4AaABAg,True,@JonySmith-bb4gx,Ok prove it . Waiting . We won't search . U provide proof .,1,True
