source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugzfm4mUiq0yLOHWiCt4AaABAg,comment,iueGI4CzP-0,,False,@minso8164,Wow what a car at that price point. Might be my next one.,3,True
Ugy0PtgO-ZDxDH_yNo54AaABAg,comment,iueGI4CzP-0,,False,@evhen-zosh,steel too chip steering wheel and main screen is not inside the panel which looks wired for me,0,True
UgxoSft6ncSCpwgaWBR4AaABAg,comment,iueGI4CzP-0,,False,@mikaj9884,I'll buy it (in Europe),0,True
Ugzol6_G0GWbVUHq1qB4AaABAg,comment,iueGI4CzP-0,,False,@theo1333,Why this isn’t shot on iPhone anymore?,0,True
Ugzol6_G0GWbVUHq1qB4AaABAg.A-Ln5Shh6yzA-MU_pRK3Op,comment,iueGI4CzP-0,Ugzol6_G0GWbVUHq1qB4AaABAg,True,@truthseeker6804,better image quality,0,True
Ugzwf-5Xm_J2pI2-PV14AaABAg,comment,iueGI4CzP-0,,False,@johnsonliu4565,"Hi MKBHD, I am from Malaysia and owns the Tesla Model 3 Highland for 1 month. I have been driving the car for street use and very happy with driving experiences.., comfort, responsive and  fast,  super good sound system, quiet cabin, etc.",163,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA-M840cU_5G,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@wemakecookie,How is it using the turning indicators during roundabouts?,3,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA-PGCvHW73d,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@kenlowe-ca,"@wemakecookie side point
Roundabouts: another thing North Americans have an issue with!
We're starting to get them here in Southern Ontario.  I have done road trips in Europe and loved how they kept traffic flowing at interchanges and intersections.",3,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA-Pv1mCE9lB,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@wemakecookie,@kenlowe-ca The US seems to be getting more roundabouts as well. I'm pretty sure your European observations match what the studies say. Roundabouts are more efficient and reduce traffic. Americans aren't known for efficiency but I hope we're getting better. Also a huge problem is it's nearly impossible walk anywhere in most of the US. Americans have it backwards they think cars mean freedom but in fact we've built it so we don't have the freedom to walk and bike to places.,4,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA-UlBe03kfI,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@kenlowe-ca,"@wemakecookie there is so much air travel between cities on the coasts.  Can you imagine a TGV type high speed rail link between say Boston - New York - Washington?
Vegas - LA - San Fran?",1,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA-YI0BZl3Q9,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@ZipZoomZip,"@wemakecookie Nobody around here uses turn signals in roundabouts, they are too small and fast flowing for turn signals to be reliable at anything. Even if someone is signaling they are exiting the roundabout, you can't trust what the signal is indicating, that's why no one uses signals in roundabouts around here. Maybe on really big roundabouts where traffic flows relatively slowly, signals might be beneficial, but we don't have roundabouts that big around here.",2,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA-q_16AC91-,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@ahmadhafizuddin9812,How is the charging station at your area? From what i know is that malaysia still doesn’t have a lot of charging station. Do you think it can do long range driving from Perak to KL for example?,0,True
Ugzwf-5Xm_J2pI2-PV14AaABAg.A-LmF1tfcovA0-ZHXuYiOa,comment,iueGI4CzP-0,Ugzwf-5Xm_J2pI2-PV14AaABAg,True,@dondege1312,How is the perception in the general public in malaysia about e-cars? Here in Germany most people I talk with hate them like they killed their puppies :'|,1,True
